user	date	lon	lat
Ltn12345	2021-07-19 08:44:56	105.805878	21.044358
Ltn12345	2021-07-19 08:45:54	105.806778	21.038417
Ltn12345	2021-07-19 08:47:04	105.803192	21.031756
Ltn12345	2021-07-19 08:46:13	105.806403	21.036372
Ltn12345	2021-07-19 08:47:14	105.802422	21.030911
Ltn12345	2021-07-19 08:47:25	105.801553	21.029906
Ltn12345	2021-07-19 08:48:38	105.798072	21.0246
Ltn12345	2021-07-19 08:48:06	105.798767	21.026725
Ltn12345	2021-07-19 09:44:14	105.791642	21.022019
Ltn12345	2021-07-19 09:44:22	105.791642	21.022019
Ltn12345	2021-07-19 09:44:30	105.791161	21.021672
Ltn12345	2021-07-19 09:44:36	105.791122	21.021664
Ltn12345	2021-07-19 09:44:43	105.791131	21.021625
Ltn12345	2021-07-19 09:44:46	105.791122	21.021569
Ltn12345	2021-07-19 09:53:24	105.80845	21.012547
Ltn12345	2021-07-19 09:53:11	105.807442	21.013278
Ltn12345	2021-07-19 09:53:01	105.806733	21.013833
Ltn12345	2021-07-19 09:52:42	105.805497	21.014928
Ltn12345	2021-07-19 09:52:02	105.80355	21.013978
Ltn12345	2021-07-19 09:52:12	105.804061	21.0144
Ltn12345	2021-07-19 09:51:43	105.802536	21.013083
Ltn12345	2021-07-19 09:51:23	105.801369	21.012
Ltn12345	2021-07-19 09:51:14	105.800789	21.011628
Ltn12345	2021-07-19 09:50:51	105.801208	21.012114
Ltn12345	2021-07-19 09:51:13	105.800758	21.011614
Ltn12345	2021-07-19 09:50:38	105.802125	21.013
Ltn12345	2021-07-19 09:50:33	105.8023	21.013247
Ltn12345	2021-07-19 09:50:10	105.801078	21.013314
Ltn12345	2021-07-19 09:50:24	105.802008	21.013472
Ltn12345	2021-07-19 09:49:50	105.8003	21.013217
Ltn12345	2021-07-19 09:49:20	105.798858	21.0136
Ltn12345	2021-07-19 09:48:15	105.795547	21.014114
Ltn12345	2021-07-19 09:48:47	105.797164	21.013961
Ltn12345	2021-07-19 10:02:20	105.824219	21.002772
Ltn12345	2021-07-19 10:02:14	105.824225	21.003108
Ltn12345	2021-07-19 10:01:59	105.824433	21.003669
Ltn12345	2021-07-19 10:01:49	105.824814	21.004058
Ltn12345	2021-07-19 10:01:47	105.824936	21.004092
Ltn12345	2021-07-19 10:01:43	105.825058	21.004114
Ltn12345	2021-07-19 10:01:23	105.825644	21.004092
Ltn12345	2021-07-19 10:00:16	105.824364	21.005494
Ltn12345	2021-07-19 10:00:05	105.823775	21.005914
Ltn12345	2021-07-19 09:59:46	105.82325	21.006467
Ltn12345	2021-07-19 09:59:08	105.822425	21.00495
Ltn12345	2021-07-19 09:58:42	105.821061	21.003597
Ltn12345	2021-07-19 09:58:27	105.820175	21.003228
Ltn12345	2021-07-19 09:57:47	105.819381	21.003267
Ltn12345	2021-07-19 09:57:22	105.818886	21.003447
Ltn12345	2021-07-19 09:57:18	105.81855	21.003625
Ltn12345	2021-07-19 09:57:12	105.818175	21.003942
Ltn12345	2021-07-19 09:56:59	105.817506	21.004542
Ltn12345	2021-07-19 09:56:34	105.816497	21.006211
Ltn12345	2021-07-19 09:56:46	105.816933	21.005225
Ltn12345	2021-07-19 09:56:26	105.816208	21.006458
Ltn12345	2021-07-19 09:56:11	105.815414	21.007514
Ltn12345	2021-07-19 09:56:14	105.815553	21.007308
Ltn12345	2021-07-19 09:56:03	105.814972	21.008008
Ltn12345	2021-07-19 09:56:00	105.814803	21.008194
Ltn12345	2021-07-19 09:54:13	105.810844	21.010925
Ltn12345	2021-07-19 09:54:02	105.8107	21.011011
Ltn12345	2021-07-19 09:53:50	105.810425	21.011197
Ltn12345	2021-07-19 09:44:56	105.791267	21.021117
Ltn12345	2021-07-19 09:45:12	105.791725	21.020364
Ltn12345	2021-07-19 09:44:50	105.791108	21.021403
Ltn12345	2021-07-19 09:45:31	105.792197	21.019531
Ltn12345	2021-07-19 09:45:25	105.792014	21.019772
Ltn12345	2021-07-19 09:45:48	105.79245	21.019153
Ltn12345	2021-07-19 09:46:08	105.793022	21.018281
Ltn12345	2021-07-19 09:45:54	105.792586	21.018908
Ltn12345	2021-07-19 09:47:24	105.79525	21.014072
Ltn12345	2021-07-19 09:48:03	105.795089	21.013864
Ltn12345	2021-07-19 09:47:33	105.795053	21.013908
Ltn12345	2019-06-30 19:08:56	106.9174	21.850186
