id	user	date	date_kind	lon	lat	accuracy	url
Q10743280	Mztourist	2016-07-09	taken	105.826111	21.035556		https://commons.wikimedia.org/wiki/File:B-52_tail_section_and_museum_building.jpg
Q10751152	Biodin	2011	taken	105.814722	21.040417		https://commons.wikimedia.org/wiki/File:Qu%E1%BA%A7n_Ng%E1%BB%B1a_Palace_of_Sports.jpg
Q10752058	Arria Belli	2007-05-07	upload	105.844818	21.015762		https://commons.wikimedia.org/wiki/File:C%E1%BA%A9m_T%C3%BA_Palace_inside_Th%E1%BB%91ng_Nh%E1%BA%A5t_Park_07-05-2007.jpg
Q10752363	NDS	2010-03-16	upload	105.801111	21.030278		https://commons.wikimedia.org/wiki/File:C%E1%BA%A7u_Gi%E1%BA%A5y,_H%C3%A0_N%E1%BB%99i.JPG
Q10763516	File Upload Bot (Magnus Manske)	2007	taken	105.824000	21.012000		https://commons.wikimedia.org/wiki/File:Go_Dong_Da_3.JPG
Q10771972	Panoramio upload bot	2012	taken	105.827104	21.037909		https://commons.wikimedia.org/wiki/File:Ng%E1%BB%8Dc_H%C3%A0,_Ba_%C4%90%C3%ACnh,_H%C3%A0_N%E1%BB%99i,_Vietnam_-_panoramio_(1).jpg
Q10772027	Nguyễn Thanh Quang	2009-06-06	taken	105.807717	21.030463		https://commons.wikimedia.org/wiki/File:H%E1%BB%93_Th%E1%BB%A7_L%E1%BB%87.JPG
Q10787456	Phan Minh Tuấn	2015-09-28	taken	105.802778	21.023333		https://commons.wikimedia.org/wiki/File:%C4%90%C6%B0%E1%BB%9Dng_th%E1%BA%A7n_%C4%91%E1%BA%A1o,_ch%C3%B9a_L%C3%A1ng,_H%C3%A0_N%E1%BB%99i_002.JPG
Q10826700	Grenouille vert	2009-11-20	upload	105.822778	21.045833		https://commons.wikimedia.org/wiki/File:West_Lake_(Hanoi).jpg
Q10834963	Hungda	2012-02-19	taken	105.803889	21.060833		https://commons.wikimedia.org/wiki/File:Ch%C3%B9a_Khai_Nguy%C3%AAn_-C%C3%A2y_%C4%91a_3.jpg
Q10841709	Phan Minh Tuấn	2015-09-30	taken	105.804138	21.030636		https://commons.wikimedia.org/wiki/File:C%E1%BB%95ng_ch%C3%ADnh_%C4%91%E1%BB%81n_Voi_Ph%E1%BB%A5c,_H%C3%A0_N%E1%BB%99i_004.JPG
Q10842863	Đại Việt quốc	1945-00-00	taken	105.822692	21.008380		https://commons.wikimedia.org/wiki/File:Village_du_Kinh-Luoc_(N._2).jpg
Q16480194	NKSTTSSHNVN	2022-12-11	taken	105.765381	21.063611		https://commons.wikimedia.org/wiki/File:%C4%90%C3%ACnh_Ch%C3%A8m_2_-_NKS.jpg
Q16480461	Phan Minh Tuấn	2015-10-16	taken	105.812844	21.030293		https://commons.wikimedia.org/wiki/File:C%E1%BA%A7u_v%C6%B0%E1%BB%A3t_Li%E1%BB%85u_Giai_-_Nguy%E1%BB%85n_Ch%C3%AD_Thanh,_H%C3%A0_N%E1%BB%99i_004.JPG
Q36176312	Quenhitran	2014-08-20	taken	105.815383	21.016494		https://commons.wikimedia.org/wiki/File:Vietnam_National_Cinema_Center,_Hanoi_(IMG_0027).JPG
Q56668962	Tttrung	2021-11-27	taken	105.827222	21.028056		https://commons.wikimedia.org/wiki/File:Front_Gate_%26_Fountain_-_Cat_Linh_Station_-_Metro_Hanoi.jpg
Q56670522	Tttrung	2021-12-05	taken	105.819444	21.014444		https://commons.wikimedia.org/wiki/File:Ga_Th%C3%A1i_H%C3%A0.jpg
Q56670523	Tttrung	2021-12-05	taken	105.825278	21.020278		https://commons.wikimedia.org/wiki/File:Ga_La_Th%C3%A0nh.jpg
Q60411245	Ltn12345	2023-04-30	taken	105.803410	21.029353		https://commons.wikimedia.org/wiki/File:Cau_Giay_Station_20230430-1.jpg
Q29712	Daaé	2010-10-30	taken	105.798100	21.006800		https://commons.wikimedia.org/wiki/File:Hanoi_%E2%80%93_Amsterdam_High_School_01.JPG
Q267015	Binh Giang	2008-05-14	taken	105.790000	21.030000		https://commons.wikimedia.org/wiki/File:ToLich_River_01.JPG
Q609140	Phan Minh Tuấn	2021-10-21	taken	105.784053	21.017322		https://commons.wikimedia.org/wiki/File:T%C3%B2a_nh%C3%A0_Keangnam,_C%E1%BA%A7u_Gi%E1%BA%A5y,_H%C3%A0_N%E1%BB%99i_001.jpg
Q864779	Đàm Thiếu Gia	2023-09-12	taken	105.800466	20.994991		https://commons.wikimedia.org/wiki/File:002_Vi%E1%BB%87n_nghi%C3%AAn_c%E1%BB%A9u_n%C4%83ng_l%C6%B0%E1%BB%A3ng_nguy%C3%AAn_t%E1%BB%AD_c%E1%BB%A7a_Li%C3%AAn_X%C3%B4_t%E1%BA%A1i_H%C3%A0_N%E1%BB%99i.jpg
Q1074095	Newone	2011-04-15	taken	105.839789	21.001196		https://commons.wikimedia.org/wiki/File:B%E1%BB%87nh_vi%E1%BB%87n_B%E1%BA%A1ch_Mai-IMG_0458.jpg
Q1150956	Lưu Ly	2008	taken	105.763806	21.020556		https://commons.wikimedia.org/wiki/File:Kh%C3%A1n_%C4%91%C3%A0i_B_-_S%C3%A2n_v%E1%BA%ADn_%C4%91%E1%BB%99ng_Qu%E1%BB%91c_gia_M%E1%BB%B9_%C4%90%C3%ACnh.jpg
Q1835176	Grenouille vert	2010-10-11	taken	105.786000	21.011000		https://commons.wikimedia.org/wiki/File:Hanoi_Museum.jpg
Q2886528	Mztourist	1967-11-17	taken	105.831944	20.996667		https://commons.wikimedia.org/wiki/File:Hanoi_Bach_Mai_Airfield_bomb_damage_assessment.jpg
Q3023933	Nguyễn Thanh Quang	2009-10-31	taken	105.876000	21.004400		https://commons.wikimedia.org/wiki/File:C%E1%BA%A7u_V%C4%A9nh_Tuy.JPG
Q4383725	P4ntt	2002-10-05	taken	105.831667	21.002778		https://commons.wikimedia.org/wiki/File:Hanoi_dhyk.jpg
Q4403404	Cheers!	2010	taken	105.844432	20.945077		https://commons.wikimedia.org/wiki/File:Dinhhoaxa-Minhngulau.JPG
Q4617864	Lưu Ly	2008	taken	105.763806	21.020556		https://commons.wikimedia.org/wiki/File:Kh%C3%A1n_%C4%91%C3%A0i_B_-_S%C3%A2n_v%E1%BA%ADn_%C4%91%E1%BB%99ng_Qu%E1%BB%91c_gia_M%E1%BB%B9_%C4%90%C3%ACnh.jpg
Q4622798	Lưu Ly	2008	taken	105.763806	21.020556		https://commons.wikimedia.org/wiki/File:Kh%C3%A1n_%C4%91%C3%A0i_B_-_S%C3%A2n_v%E1%BA%ADn_%C4%91%E1%BB%99ng_Qu%E1%BB%91c_gia_M%E1%BB%B9_%C4%90%C3%ACnh.jpg
Q5558563	Yhxc57082	2018-06-20	taken	105.840000	20.978611		https://commons.wikimedia.org/wiki/File:Giap_Bat_Railway_Station_(Jun_20,_2018).jpg
Q7913293	Anh Đức HRT	2019-01-25	taken	105.843611	20.943889		https://commons.wikimedia.org/wiki/File:Train_cart_at_Van_Dien_Station_by_night.jpg
Q7928536	Panoramio upload bot	2009	taken	105.829000	20.999700		https://commons.wikimedia.org/wiki/File:%E7%A9%BA%E5%86%9B%E5%8D%9A%E7%89%A9%E9%A6%86_-_panoramio.jpg
Q10768953	Roadeditingonline	2024-01-05	taken	105.836667	20.963889		https://commons.wikimedia.org/wiki/File:Gi%E1%BB%9Bi_thi%E1%BB%87u_kh%C3%A1i_qu%C3%A1t_%C4%90%C3%ACnh_Linh_%C4%90%C6%B0%E1%BB%9Dng.jpg
