id	user	date	date_kind	lon	lat	accuracy	url
ae7480f8-5253-47d6-a93e-b2ba05e02cd5	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:09:35.998000+00:00	taken	105.841308583	21.027633667	5.0	https://api.panoramax.xyz/api/collections/8bdabb41-de7d-42eb-9609-732de0912aab/items/ae7480f8-5253-47d6-a93e-b2ba05e02cd5
23ef34c2-3700-4bdf-aeb2-e097f0d0454a	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:24:49.061000+00:00	taken	105.844390861	21.026668528	5.0	https://api.panoramax.xyz/api/collections/27ae789d-4e8a-4fff-9316-1c03c6cb36fc/items/23ef34c2-3700-4bdf-aeb2-e097f0d0454a
2e378d7e-9120-4b23-b082-97157f867443	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:22:53.278000+00:00	taken	105.843917833	21.026784889	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/2e378d7e-9120-4b23-b082-97157f867443
4856b7b4-f438-4a81-9c03-238dcb6584c3	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:22:50.100000+00:00	taken	105.843894944	21.026790611	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/4856b7b4-f438-4a81-9c03-238dcb6584c3
8a86b35e-7386-4cad-bbf7-f077e920a489	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:21:00.892000+00:00	taken	105.843048083	21.027027111	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/8a86b35e-7386-4cad-bbf7-f077e920a489
a49633b8-81f9-4e6c-aa35-e52cadbb73a5	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:27:05.078000+00:00	taken	105.844680778	21.02659225	5.0	https://api.panoramax.xyz/api/collections/7453a901-01b4-49c4-81dd-c3a63af78edb/items/a49633b8-81f9-4e6c-aa35-e52cadbb73a5
3f2bd794-075c-45e8-b827-377c93fc1d17	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:22:47.094000+00:00	taken	105.843864417	21.0267925	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/3f2bd794-075c-45e8-b827-377c93fc1d17
67513d88-fc8a-44e7-a8ba-2aa92709c12f	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:09:32.586000+00:00	taken	105.841285694	21.027629833	5.0	https://api.panoramax.xyz/api/collections/8bdabb41-de7d-42eb-9609-732de0912aab/items/67513d88-fc8a-44e7-a8ba-2aa92709c12f
4b9a0495-0717-4b60-b6ad-6de01daf0f89	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:26:52.615000+00:00	taken	105.844581583	21.026609417	5.0	https://api.panoramax.xyz/api/collections/7453a901-01b4-49c4-81dd-c3a63af78edb/items/4b9a0495-0717-4b60-b6ad-6de01daf0f89
83d656a1-dcb2-4685-853f-1f2268fd605c	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:18:46.626000+00:00	taken	105.842102028	21.027324667	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/83d656a1-dcb2-4685-853f-1f2268fd605c
